	logFC	logCPM	PValue	FDR
NODE_50172_length_391_cov_3760.781609_g5485_i9	-3.23998763741799	6.2070214282938	3.69668637979903e-18	2.97007258254179e-16
NODE_19073_length_1425_cov_42.717077_g11780_i0	3.21949966247837	7.17502038593313	3.71479102800213e-18	2.97080093600504e-16
NODE_36310_length_746_cov_202.769559_g22594_i0	-3.49971176948188	5.60484758748084	3.96039731901854e-18	3.14775817384925e-16
NODE_2143_length_3363_cov_185.579518_g1384_i0	-3.479563100802	5.84913507649944	3.97250944714101e-18	3.14775817384925e-16
NODE_26057_length_1111_cov_411.992509_g10130_i1	-3.07571391261143	7.29355365375507	5.17725318910746e-18	4.08364710450421e-16
NODE_14106_length_1707_cov_49.156250_g8801_i0	3.12416968100706	7.30282557012633	5.36540261011498e-18	4.21281657668755e-16
NODE_2414_length_3250_cov_359.270034_g605_i1	-3.16407003006317	6.83092505042293	5.41896844204483e-18	4.23562266370508e-16
NODE_30678_length_934_cov_50.439955_g18740_i0	3.06382465909477	8.16701094864458	5.4807141934713e-18	4.26458815216321e-16
NODE_32368_length_876_cov_155.679472_g19828_i0	-3.57431813500721	5.67323996175096	8.24672500057515e-18	6.37163885658403e-16
NODE_18997_length_1430_cov_5.166547_g11738_i0	3.63078342883766	6.72818430738956	8.26240074027338e-18	6.37163885658403e-16
NODE_37420_length_714_cov_3715.320417_g23437_i0	-2.94882523937513	8.22381624110968	8.68505554735144e-18	6.66780664555328e-16
NODE_55312_length_315_cov_14.694853_g40102_i0	3.35744931100349	7.33739779160456	1.00766852643943e-17	7.70083671525261e-16
NODE_42109_length_578_cov_437.975701_g27211_i0	-3.4798730915672	5.68337209490614	1.01197750049921e-17	7.70083671525261e-16
NODE_18179_length_1473_cov_86.237063_g11231_i0	-3.36789324993667	6.29849014974174	1.15992204087501e-17	8.78793567283989e-16
NODE_36447_length_742_cov_219.688126_g22695_i0	-3.47173460801257	5.81668737535729	1.18861438878453e-17	8.95687925600205e-16
NODE_36278_length_747_cov_306.127841_g2317_i1	-3.14252272170109	6.66847903054851	1.19259130999217e-17	8.95687925600205e-16
NODE_41167_length_605_cov_5.699288_g26399_i0	3.62711641505712	5.6427465032342	1.35180644697127e-17	1.01087032748838e-15
NODE_27735_length_1046_cov_413.714855_g7696_i1	-3.09556800108107	6.83552793413476	1.4614535614832e-17	1.08815296642504e-15
NODE_15390_length_1627_cov_526.759470_g9577_i0	-3.1659319913173	6.50028235431144	1.62305207127048e-17	1.20328761712988e-15
NODE_13677_length_1734_cov_44.763454_g8544_i0	3.07020917660633	7.19030545613467	1.69232629083677e-17	1.24928394649207e-15
NODE_13858_length_1722_cov_7.650387_g8651_i0	3.40136706340131	6.95116805095002	1.73971291382389e-17	1.27880003716569e-15
NODE_24513_length_1175_cov_621.780919_g14842_i1	-2.98473346255394	7.4099707931928	1.98480664608971e-17	1.45277754256583e-15
NODE_31328_length_912_cov_1144.907940_g15670_i1	-2.87455482200704	8.50892822392458	2.23382641889356e-17	1.62814842025178e-15
NODE_9460_length_2053_cov_296.518905_g1149_i2	-3.1524811788149	6.46364447853453	2.60527181450586e-17	1.89090190436026e-15
NODE_26153_length_1108_cov_13.680751_g15968_i0	3.24356864275783	7.00012101281519	2.66635835596904e-17	1.92714118163218e-15
NODE_20983_length_1330_cov_266.214452_g4403_i1	-3.15321331839935	6.56129537704928	2.9389893821143e-17	2.11533760777676e-15
NODE_23040_length_1240_cov_4.715121_g14094_i0	3.61805864736734	7.34609584653645	3.42031411540484e-17	2.45155626678437e-15
NODE_33734_length_830_cov_464.371029_g15325_i2	-3.05058903410777	6.89693752892307	3.62245526745689e-17	2.5857145574401e-15
NODE_27592_length_1053_cov_9.263366_g16812_i0	3.00181812776844	8.2043159413752	3.70147104079151e-17	2.63124324109599e-15
NODE_26778_length_1083_cov_1120.750000_g15355_i1	-2.86965158787909	8.29420697612289	3.81596291467655e-17	2.70151407328372e-15
NODE_47521_length_444_cov_581.057357_g32332_i0	-3.44319136609529	5.64062609673846	3.87711254345866e-17	2.73360171737571e-15
NODE_43411_length_544_cov_26.612774_g28377_i0	3.34118162775153	5.99212174213188	4.35459577265304e-17	3.05777590962636e-15
NODE_93830_length_148_cov_0.895238_g78620_i0	5.15034158378073	6.08449245896547	4.37484637027397e-17	3.05955855061185e-15
NODE_21554_length_1306_cov_263.404592_g12174_i1	-2.9528862585182	7.74617487476795	4.45831115193696e-17	3.10535753381286e-15
NODE_41599_length_592_cov_9.488160_g26773_i0	3.38306619518601	6.14354009309347	4.79284339720538e-17	3.32496292543477e-15
NODE_23376_length_1225_cov_240.721658_g14287_i0	-3.14921376493482	6.37542968171168	5.54334896549696e-17	3.83023240119978e-15
NODE_19492_length_1404_cov_383.590742_g9909_i1	-3.00933585137493	6.93437877126159	5.62296657392676e-17	3.86976592023948e-15
NODE_12673_length_1802_cov_27.644116_g7949_i0	3.09801283320847	7.7640236209638	5.70895037026441e-17	3.91334955142649e-15
NODE_18555_length_1453_cov_207.063830_g4379_i1	-3.16667790602599	6.12995563303167	6.60848487234095e-17	4.51205405868844e-15
NODE_49418_length_405_cov_31.419890_g34215_i0	3.54204680754351	6.40869763642089	8.09039041800335e-17	5.47240857185184e-15
NODE_27253_length_1064_cov_3758.840353_g16608_i0	-2.84106852589857	8.24631869805198	8.0982325825472e-17	5.47240857185184e-15
NODE_2569_length_3192_cov_494.790727_g1655_i1	-2.94072070580379	7.29111180283552	8.11008796106328e-17	5.47240857185184e-15
NODE_15677_length_1610_cov_534.356094_g9577_i1	-3.00427781080371	6.88119850037115	8.18494356159514e-17	5.50142860245114e-15
NODE_38307_length_687_cov_2854.395963_g24103_i0	-3.07234240058887	6.64606255306926	8.46594908827739e-17	5.66787486081108e-15
NODE_21240_length_1319_cov_280.028213_g2346_i7	-3.33775289182427	6.07438017858084	8.4982030158045e-17	5.66787486081108e-15
NODE_83872_length_163_cov_5.408333_g68662_i0	3.82740224591969	5.89228958343972	8.99345690568052e-17	5.97511440725867e-15
NODE_36363_length_745_cov_35.921652_g22634_i0	3.02850777433098	7.46065987860083	9.27400190020957e-17	6.13789688981686e-15
NODE_19341_length_1411_cov_148.249269_g11928_i0	-3.1747869798742	6.7571310020764	9.71375561967702e-17	6.40440513642369e-15
NODE_38619_length_678_cov_1627.598425_g19753_i2	2.90794454018997	7.76738488637724	1.00280140375868e-16	6.58646062681653e-15
NODE_91577_length_150_cov_1.336449_g76367_i0	4.14673328738786	5.96893509245519	1.21022446488933e-16	7.9187187145827e-15
NODE_36773_length_733_cov_1566.420290_g22948_i0	-2.80844643058742	8.26341675005329	1.41048412750368e-16	9.19422747867872e-15
NODE_47247_length_450_cov_5.609337_g32059_i0	3.82393657356105	5.26271011060283	1.42095520541983e-16	9.22766173624891e-15
NODE_46950_length_457_cov_20.620773_g31769_i0	3.12157888250806	6.84892476894613	1.46147949725233e-16	9.45527971368416e-15
NODE_48309_length_428_cov_1555.680519_g33111_i0	-3.04026577892613	6.67765370682861	1.72330405437338e-16	1.11075948638977e-14
NODE_36951_length_727_cov_1447.160819_g23080_i0	-2.80879142836711	8.15031712726253	1.76398446123123e-16	1.13275344175867e-14
NODE_40776_length_616_cov_601.698080_g26076_i0	-2.91650447380701	7.0099007104069	2.27134734808276e-16	1.45315755891784e-14
NODE_80108_length_171_cov_2.398438_g64898_i0	3.70977829764306	6.01708821474788	2.28625255410105e-16	1.45729618522293e-14
NODE_24335_length_1182_cov_533.041264_g14858_i0	-2.8701536522614	7.32339435197703	2.36647852881691e-16	1.50177627720337e-14
NODE_25347_length_1141_cov_965.683060_g14519_i1	-2.77852833329579	8.36055758370439	2.37342204281881e-16	1.50177627720337e-14
NODE_6139_length_2421_cov_1007.025231_g2232_i1	-2.76385637995102	8.76854140597101	2.54538807751271e-16	1.60470925733411e-14
NODE_6554_length_2369_cov_119.181427_g3869_i1	-3.45886994745529	5.2932482281374	2.58441647915985e-16	1.62338946403663e-14
NODE_4991_length_2597_cov_413.969851_g758_i2	-2.99912924171817	6.65624784255192	2.64612339856562e-16	1.65612810097183e-14
NODE_17951_length_1485_cov_560.878641_g3340_i3	-2.834450782717	7.59876924615345	2.71088450987569e-16	1.69053498280118e-14
NODE_20686_length_1344_cov_152.255957_g12722_i0	2.76574757435092	8.75410295391393	3.03089534696507e-16	1.88329806559261e-14
NODE_4741_length_2639_cov_77.251926_g3048_i0	2.85058892220254	7.67970084916965	3.34609321439762e-16	2.0716994331722e-14
NODE_12292_length_1830_cov_88.388360_g7717_i0	2.85328111196924	7.77500930412403	3.77971439044923e-16	2.33181379930786e-14
NODE_27120_length_1070_cov_98.341772_g16524_i0	3.04317081755602	6.82440079766935	4.0476447117587e-16	2.48822116551316e-14
NODE_23091_length_1237_cov_291.954774_g1746_i4	-3.05481037904567	6.39798154257857	5.93566806435197e-16	3.63591241644028e-14
NODE_30782_length_931_cov_53.608108_g6291_i1	2.8825760928219	7.74106411158515	6.69016932082985e-16	4.08360370487685e-14
NODE_41783_length_587_cov_9.183824_g26932_i0	3.28411810875958	5.97453056025737	7.11412962201696e-16	4.32709419333524e-14
NODE_15822_length_1602_cov_367.388069_g4347_i3	-2.88284900079477	6.86300931171031	7.56727171919186e-16	4.58656321674807e-14
NODE_97669_length_141_cov_2.551020_g82459_i0	3.39684307798311	5.98627212478155	8.97639409506834e-16	5.42161648944792e-14
NODE_31241_length_915_cov_503.567661_g19081_i0	-2.91685041060049	6.58445118585087	1.02472435009427e-15	6.16762662840709e-14
NODE_39872_length_641_cov_60.197324_g25338_i0	2.77758901181978	8.17858449567816	1.075754878651e-15	6.4522881159088e-14
NODE_26423_length_1097_cov_509.072106_g16132_i0	-2.79462000605822	7.44453432958496	1.14611894681714e-15	6.85053933817275e-14
NODE_27091_length_1071_cov_1494.834630_g15522_i1	-2.67392293172918	8.91495270098049	1.20809756925623e-15	7.19609565908005e-14
NODE_15569_length_1616_cov_17.412587_g9678_i0	3.22752005599222	5.77842749480173	1.39806912779715e-15	8.29905364727421e-14
NODE_9613_length_2040_cov_513.005508_g4150_i1	-2.88313115917972	6.56648422594138	1.70304719808458e-15	1.00748072944223e-13
NODE_35747_length_763_cov_447.293056_g17929_i4	-3.1262506348766	5.77970980883303	1.71076420125998e-15	1.00859183660631e-13
NODE_50928_length_378_cov_531.313433_g35721_i0	-2.81257036145111	7.12635087565727	1.86612766438496e-15	1.09644521342129e-13
NODE_34224_length_814_cov_12.038911_g21092_i0	3.1950468260723	6.32903767686038	1.93310686991904e-15	1.13194874816886e-13
NODE_757_length_4293_cov_204.323529_g238_i1	-3.459526872796	5.07644219125834	1.94548828925663e-15	1.13535015907497e-13
NODE_13238_length_1764_cov_178.088321_g8267_i0	-3.08560727090586	5.75793011649874	2.38327973322099e-15	1.38615401049358e-13
NODE_7536_length_2249_cov_919.737081_g1242_i1	-2.68821764132934	8.04756197049852	2.48986863605247e-15	1.4432882825225e-13
NODE_23902_length_1201_cov_18.417098_g14596_i0	3.10076070046985	6.90783767796424	2.601397888832e-15	1.50289455289913e-13
NODE_25874_length_1119_cov_167.312268_g10630_i1	-3.04237596994851	5.85111453129213	2.65228648702404e-15	1.52718655922844e-13
NODE_38319_length_687_cov_15.956522_g24109_i0	2.99641842388785	6.62066881649796	2.79493298009832e-15	1.60397582386107e-13
NODE_12512_length_1814_cov_1843.830604_g6411_i2	-2.62288699856987	9.15017555451888	2.93332183944324e-15	1.67782124021664e-13
NODE_39967_length_639_cov_7.354027_g25413_i0	3.50248572179223	5.97233891469016	3.01380956574841e-15	1.7181698494633e-13
NODE_8267_length_2170_cov_41.229901_g5246_i1	2.9483234119797	6.95992717055101	3.28553577233092e-15	1.86691924115935e-13
NODE_30902_length_927_cov_586.846154_g9646_i1	-2.74780086220779	7.22186299817296	3.59531676696344e-15	2.03624596172218e-13
NODE_23021_length_1240_cov_80.115288_g13148_i1	2.65894669911775	8.70140537562191	4.93883072231238e-15	2.78801836265438e-13
NODE_43620_length_539_cov_5.635081_g28568_i0	3.33927393132269	5.75531002625277	5.21006946309433e-15	2.93155504578148e-13
NODE_33423_length_841_cov_380.448622_g20454_i1	-2.68090192947142	7.6720017446182	6.26529627327362e-15	3.51385479949768e-13
NODE_43738_length_536_cov_13.066937_g28680_i0	3.04287848557944	6.04700665289335	6.32708028476609e-15	3.53702216307603e-13
NODE_19503_length_1404_cov_22.462895_g12018_i0	3.01098978666929	7.2358986052519	6.67395683924675e-15	3.71890098197253e-13
NODE_12868_length_1789_cov_224.835052_g2461_i3	-3.26831012915443	5.29944757887294	6.91566680421512e-15	3.84119705389106e-13
NODE_10870_length_1937_cov_303.015312_g4177_i2	-2.90125326818018	6.23512449891684	8.56619525985857e-15	4.72755453414686e-13
NODE_28845_length_1003_cov_366.831250_g8837_i3	-2.89574010044343	6.28728892848809	8.56619525985857e-15	4.72755453414686e-13
NODE_9232_length_2074_cov_377.551452_g5857_i0	-2.86444585446035	6.32941533228922	9.09457159339515e-15	5.00317292051936e-13
NODE_23125_length_1236_cov_68.280805_g14144_i0	2.7186150588241	7.74458058325935	1.02508855262819e-14	5.62139036765058e-13
NODE_26880_length_1079_cov_563.455598_g15076_i1	-2.73088797551135	6.95891116865423	1.06588011937776e-14	5.82658645004161e-13
NODE_24040_length_1194_cov_28.423979_g12250_i1	2.9226719237526	6.77690458817105	1.08749313508489e-14	5.92597994178435e-13
NODE_3753_length_2853_cov_162.403203_g2421_i0	-2.96304312711479	5.82385688729895	1.19325467940339e-14	6.48184947547613e-13
NODE_8744_length_2120_cov_123.056331_g725_i2	-3.30783107117742	5.12414620116057	1.27968577599717e-14	6.92955865033704e-13
NODE_27984_length_1036_cov_849.552870_g1909_i2	-3.30642370984571	5.18938792069438	1.28720369373003e-14	6.94848643921639e-13
NODE_34485_length_804_cov_284.474376_g21262_i0	-2.77738653868432	6.70900385749156	1.39300617840935e-14	7.49619586474865e-13
NODE_18067_length_1479_cov_189.346797_g1373_i11	-3.17034648903766	5.60207199024317	1.41400994247538e-14	7.58559246780115e-13
NODE_22809_length_1251_cov_23.441225_g13958_i0	2.85338797413127	7.47704519788668	1.4390201371426e-14	7.69586187275584e-13
NODE_34677_length_798_cov_10.311258_g21402_i0	3.37815910348481	6.35142500020726	1.45118752716173e-14	7.73697942721969e-13
NODE_29402_length_983_cov_382.980851_g17929_i0	-2.89245572062798	6.10993902104048	1.52328396171882e-14	8.0963714322249e-13
NODE_30433_length_942_cov_415.781980_g18593_i0	-2.73588390678227	6.91565886205639	1.52925381600312e-14	8.1031688397662e-13
NODE_18128_length_1476_cov_204.411724_g11022_i1	2.82566191662146	7.09266358504471	1.59666034660468e-14	8.43446814288968e-13
NODE_36793_length_733_cov_17.601449_g22962_i0	3.16491490899708	5.29933459105506	1.60907421859275e-14	8.47413050364977e-13
NODE_30376_length_944_cov_2265.840178_g14897_i1	-2.5237483783632	9.86931538922749	1.61797711948294e-14	8.49511755682319e-13
NODE_21642_length_1303_cov_17.567460_g13282_i0	3.06453287724271	6.95268872838281	2.02454182696057e-14	1.05975562178536e-12
NODE_3709_length_2861_cov_235.458126_g1179_i2	-2.86112546535498	5.99491750276519	2.12246658209717e-14	1.10765823985337e-12
NODE_36531_length_740_cov_151.748924_g22756_i0	-2.90466331899072	6.16458324414678	2.2193756768369e-14	1.15474383860484e-12
NODE_28486_length_1016_cov_53.426516_g17355_i0	2.6600361009809	7.44852403533415	2.23667576693109e-14	1.16025036630534e-12
NODE_4767_length_2635_cov_88.956019_g917_i5	-3.28561435977862	5.21412725450902	3.37807505320914e-14	1.74709187033337e-12
NODE_12375_length_1825_cov_64.854658_g4574_i1	-3.37517712776168	5.21952137283645	3.57853691080884e-14	1.84524318200931e-12
NODE_14566_length_1675_cov_196.030025_g4939_i1	-2.9053690688436	5.83797719693188	3.64076612152437e-14	1.87174386854797e-12
NODE_36873_length_730_cov_13.410480_g21401_i1	3.161177686549	5.76994327337916	3.73596768202213e-14	1.91498830086796e-12
NODE_29273_length_988_cov_168.262434_g17850_i0	-3.01641957950798	5.80845736468032	3.93691847478328e-14	2.01202158974575e-12
NODE_29406_length_983_cov_145.818085_g16781_i1	2.5609282649114	8.8565545776273	3.96287284671548e-14	2.0193116682644e-12
NODE_6867_length_2326_cov_934.950942_g2884_i1	-2.5069820050595	8.89754890245412	3.97564518396823e-14	2.01986161493727e-12
NODE_17299_length_1521_cov_89.210419_g10726_i0	2.65156383302225	8.14845114051382	4.02619288470992e-14	2.03909536010335e-12
NODE_23279_length_1229_cov_258.338111_g1620_i2	-2.89846008632483	5.94889837735577	4.03711134164262e-14	2.03909536010335e-12
NODE_11424_length_1893_cov_308.391351_g5690_i1	-2.84671972317441	6.33059580341543	4.74023100995514e-14	2.38725220017391e-12
NODE_49068_length_412_cov_52.615176_g33866_i0	2.61711696016018	7.82304332318893	4.78122953495021e-14	2.40089997054447e-12
NODE_25221_length_1146_cov_276.533092_g15404_i0	-2.70446482571148	6.79863818113405	4.83657443139382e-14	2.4216517892144e-12
NODE_23740_length_1210_cov_9.886033_g13620_i1	3.07401946574114	6.57993974711191	5.76155893625748e-14	2.87644997297433e-12
NODE_25769_length_1123_cov_194.670370_g15739_i0	-2.95118197380863	5.62480292394605	5.82856715020873e-14	2.90151783725376e-12
NODE_24028_length_1195_cov_13.297743_g14678_i0	3.14913574192073	5.03497763709239	7.54668064275293e-14	3.74601613284236e-12
NODE_73897_length_190_cov_3.244898_g58687_i0	3.38461894942952	5.98068058922126	7.89255324272907e-14	3.90647463366481e-12
NODE_12757_length_1795_cov_803.738014_g8003_i0	-2.51839595290421	7.96803080198629	8.03359060000794e-14	3.96492125784392e-12
NODE_10095_length_2000_cov_116.164538_g3541_i4	-3.10994887779684	5.29038425337071	9.27401866882825e-14	4.56408542693274e-12
NODE_30964_length_925_cov_95.205215_g18918_i0	2.8042731393245	7.48962284400259	9.39904629725022e-14	4.61247516303126e-12
NODE_31468_length_907_cov_444.819444_g19235_i0	-2.54530720541081	7.49158391017184	1.01552839940548e-13	4.96947239981028e-12
NODE_6543_length_2371_cov_367.257732_g3661_i1	-2.75697967731395	6.32398101883243	1.10328660628869e-13	5.38366464322905e-12
NODE_22483_length_1265_cov_30.225859_g13778_i0	2.92721176362794	6.5713041333124	1.1160891034115e-13	5.43079525981136e-12
NODE_27121_length_1070_cov_75.594937_g16525_i0	2.55596462273862	7.99910525340895	1.26136147427871e-13	6.12043767041867e-12
NODE_11381_length_1897_cov_301.412621_g7175_i0	-2.61249650006217	6.74040953599055	1.4348500041368e-13	6.94274480993251e-12
NODE_20039_length_1377_cov_44.731634_g12340_i0	2.61965733929857	7.87126848385839	1.75850837536132e-13	8.48504851284678e-12
NODE_24670_length_1169_cov_290.769094_g15059_i0	-2.67671013501856	6.50082519462338	1.95922744547919e-13	9.42721306217478e-12
NODE_3444_length_2930_cov_148.313821_g2215_i0	-2.87423832707656	5.78950384740685	2.05323451081001e-13	9.85210359437004e-12
NODE_21672_length_1301_cov_125.927663_g13297_i0	-2.98907642055233	5.21969127035069	2.16613313108144e-13	1.03650370377564e-11
NODE_36866_length_730_cov_230.315866_g18179_i2	-2.87366752755651	5.68325754901507	2.36096664798596e-13	1.12661154357208e-11
NODE_5650_length_2492_cov_526.103307_g197_i1	-2.78323698053863	5.93945964090161	2.43365179594242e-13	1.15809644967243e-11
NODE_7342_length_2271_cov_127.929533_g4476_i1	-3.0740057163443	5.10744221699635	2.44368890245263e-13	1.15967807969689e-11
